#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.801379E+07   0.801379E+07   0.106848E+08   0.106848E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.629962E-02
   0.346343E-05   0.801379E+07   0.801379E+07   0.106848E+08   0.106848E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.642688E-02
   0.353340E-05   0.801379E+07   0.801379E+07   0.106848E+08   0.106848E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802004E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.655671E-02
   0.360478E-05   0.801379E+07   0.801379E+07   0.106848E+08   0.106848E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802004E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.668916E-02
   0.367760E-05   0.801379E+07   0.801379E+07   0.106848E+08   0.106848E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.682429E-02
   0.375189E-05   0.801379E+07   0.801379E+07   0.106848E+08   0.106848E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.696215E-02
   0.382769E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.710280E-02
   0.390501E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.724628E-02
   0.398390E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.739267E-02
   0.406438E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.754201E-02
   0.414648E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.769437E-02
   0.423025E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.784980E-02
   0.431570E-05   0.801379E+07   0.801379E+07   0.106847E+08   0.106847E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.800838E-02
   0.440289E-05   0.801379E+07   0.801379E+07   0.106846E+08   0.106846E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.817016E-02
   0.449183E-05   0.801379E+07   0.801379E+07   0.106846E+08   0.106846E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.833520E-02
   0.458257E-05   0.801379E+07   0.801379E+07   0.106846E+08   0.106846E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.850359E-02
   0.467515E-05   0.801379E+07   0.801379E+07   0.106846E+08   0.106846E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.867537E-02
   0.476959E-05   0.801379E+07   0.801379E+07   0.106846E+08   0.106846E+08   0.801428E+07   0.801380E+07   0.801379E+07   0.802003E+07  -0.592091E+00   0.769589E+07   0.769589E+07   0.885062E-02
