#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.115975E+08   0.115975E+08   0.154629E+08   0.154629E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.435780E-02
   0.346343E-05   0.115975E+08   0.115975E+08   0.154628E+08   0.154628E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.444583E-02
   0.353340E-05   0.115975E+08   0.115975E+08   0.154628E+08   0.154628E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.453564E-02
   0.360478E-05   0.115975E+08   0.115975E+08   0.154628E+08   0.154628E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.462727E-02
   0.367760E-05   0.115975E+08   0.115975E+08   0.154628E+08   0.154628E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.472074E-02
   0.375189E-05   0.115975E+08   0.115975E+08   0.154628E+08   0.154627E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.481611E-02
   0.382769E-05   0.115975E+08   0.115975E+08   0.154627E+08   0.154627E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.491340E-02
   0.390501E-05   0.115975E+08   0.115975E+08   0.154627E+08   0.154627E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.501266E-02
   0.398390E-05   0.115975E+08   0.115975E+08   0.154627E+08   0.154627E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.511392E-02
   0.406438E-05   0.115975E+08   0.115975E+08   0.154626E+08   0.154626E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.521723E-02
   0.414648E-05   0.115975E+08   0.115975E+08   0.154626E+08   0.154626E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.532262E-02
   0.423025E-05   0.115975E+08   0.115975E+08   0.154626E+08   0.154626E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.543014E-02
   0.431570E-05   0.115975E+08   0.115975E+08   0.154626E+08   0.154625E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.553984E-02
   0.440289E-05   0.115975E+08   0.115975E+08   0.154625E+08   0.154625E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.565175E-02
   0.449183E-05   0.115975E+08   0.115975E+08   0.154625E+08   0.154625E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.576592E-02
   0.458257E-05   0.115975E+08   0.115975E+08   0.154624E+08   0.154624E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.588240E-02
   0.467515E-05   0.115975E+08   0.115975E+08   0.154624E+08   0.154624E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.600123E-02
   0.476959E-05   0.115975E+08   0.115975E+08   0.154624E+08   0.154624E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.612247E-02
   0.486594E-05   0.115975E+08   0.115975E+08   0.154623E+08   0.154623E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.624615E-02
   0.496424E-05   0.115975E+08   0.115975E+08   0.154623E+08   0.154623E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.637233E-02
   0.506453E-05   0.115975E+08   0.115975E+08   0.154622E+08   0.154622E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.650106E-02
   0.516684E-05   0.115975E+08   0.115975E+08   0.154622E+08   0.154622E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.663238E-02
   0.527121E-05   0.115975E+08   0.115975E+08   0.154621E+08   0.154621E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.676637E-02
   0.537770E-05   0.115975E+08   0.115975E+08   0.154621E+08   0.154621E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.690306E-02
   0.548633E-05   0.115975E+08   0.115975E+08   0.154620E+08   0.154620E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.704250E-02
   0.559717E-05   0.115975E+08   0.115975E+08   0.154620E+08   0.154620E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.718477E-02
   0.571024E-05   0.115975E+08   0.115975E+08   0.154619E+08   0.154619E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.732991E-02
   0.582559E-05   0.115975E+08   0.115975E+08   0.154619E+08   0.154619E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.747798E-02
   0.594328E-05   0.115975E+08   0.115975E+08   0.154618E+08   0.154618E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.762905E-02
   0.606334E-05   0.115975E+08   0.115975E+08   0.154618E+08   0.154617E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.778316E-02
   0.618583E-05   0.115975E+08   0.115975E+08   0.154617E+08   0.154617E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.794039E-02
   0.631079E-05   0.115975E+08   0.115975E+08   0.154616E+08   0.154616E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.810080E-02
   0.643827E-05   0.115975E+08   0.115975E+08   0.154615E+08   0.154615E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.826444E-02
   0.656834E-05   0.115975E+08   0.115975E+08   0.154615E+08   0.154615E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.843139E-02
   0.670102E-05   0.115975E+08   0.115975E+08   0.154614E+08   0.154614E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.860171E-02
   0.683639E-05   0.115975E+08   0.115975E+08   0.154613E+08   0.154613E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.877548E-02
   0.697450E-05   0.115975E+08   0.115975E+08   0.154612E+08   0.154612E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.895275E-02
   0.711539E-05   0.115975E+08   0.115975E+08   0.154611E+08   0.154611E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.913361E-02
   0.725913E-05   0.115975E+08   0.115975E+08   0.154610E+08   0.154610E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.931811E-02
   0.740578E-05   0.115975E+08   0.115975E+08   0.154610E+08   0.154609E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.950635E-02
   0.755538E-05   0.115975E+08   0.115975E+08   0.154609E+08   0.154608E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.969839E-02
   0.770801E-05   0.115975E+08   0.115975E+08   0.154608E+08   0.154607E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.989430E-02
   0.786372E-05   0.115975E+08   0.115975E+08   0.154606E+08   0.154606E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.100942E-01
   0.802258E-05   0.115975E+08   0.115975E+08   0.154605E+08   0.154605E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.102981E-01
   0.818465E-05   0.115975E+08   0.115975E+08   0.154604E+08   0.154604E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.105061E-01
   0.834999E-05   0.115975E+08   0.115975E+08   0.154603E+08   0.154603E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.107184E-01
   0.851867E-05   0.115975E+08   0.115975E+08   0.154602E+08   0.154602E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.109349E-01
   0.869076E-05   0.115975E+08   0.115975E+08   0.154600E+08   0.154600E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.111558E-01
   0.886632E-05   0.115975E+08   0.115975E+08   0.154599E+08   0.154599E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.113811E-01
   0.904544E-05   0.115975E+08   0.115975E+08   0.154598E+08   0.154598E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.116110E-01
   0.922817E-05   0.115975E+08   0.115975E+08   0.154596E+08   0.154596E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.118456E-01
   0.941459E-05   0.115975E+08   0.115975E+08   0.154595E+08   0.154595E+08   0.115979E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.120849E-01
   0.960478E-05   0.115975E+08   0.115975E+08   0.154593E+08   0.154593E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.123290E-01
   0.979880E-05   0.115975E+08   0.115975E+08   0.154591E+08   0.154591E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.125781E-01
   0.999675E-05   0.115975E+08   0.115975E+08   0.154590E+08   0.154590E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.128321E-01
   0.101987E-04   0.115975E+08   0.115975E+08   0.154588E+08   0.154588E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575418E+00   0.102525E+08   0.102525E+08   0.130914E-01
   0.104047E-04   0.115975E+08   0.115975E+08   0.154586E+08   0.154586E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575419E+00   0.102525E+08   0.102525E+08   0.133558E-01
   0.106149E-04   0.115975E+08   0.115975E+08   0.154584E+08   0.154584E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575418E+00   0.102525E+08   0.102525E+08   0.136256E-01
   0.108294E-04   0.115975E+08   0.115975E+08   0.154582E+08   0.154582E+08   0.115978E+08   0.115975E+08   0.115975E+08   0.116036E+08  -0.575418E+00   0.102525E+08   0.102525E+08   0.139009E-01
