#           k/h    P           
    0.10000E-03    0.41261E+02
    0.10202E-03    0.42070E+02
    0.10408E-03    0.42896E+02
    0.10618E-03    0.43738E+02
    0.10833E-03    0.44596E+02
    0.11052E-03    0.45471E+02
    0.11275E-03    0.46363E+02
    0.11503E-03    0.47273E+02
    0.11735E-03    0.48200E+02
    0.11972E-03    0.49146E+02
    0.12214E-03    0.50110E+02
    0.12461E-03    0.51093E+02
    0.12712E-03    0.52096E+02
    0.12969E-03    0.53118E+02
    0.13231E-03    0.54160E+02
    0.13499E-03    0.55222E+02
    0.13771E-03    0.56305E+02
    0.14049E-03    0.57410E+02
    0.14333E-03    0.58536E+02
    0.14623E-03    0.59684E+02
    0.14918E-03    0.60855E+02
    0.15220E-03    0.62048E+02
    0.15527E-03    0.63265E+02
    0.15841E-03    0.64506E+02
    0.16161E-03    0.65771E+02
    0.16487E-03    0.67061E+02
    0.16820E-03    0.68376E+02
    0.17160E-03    0.69717E+02
    0.17507E-03    0.71084E+02
    0.17860E-03    0.72478E+02
    0.18221E-03    0.73899E+02
    0.18589E-03    0.75347E+02
    0.18965E-03    0.76824E+02
    0.19348E-03    0.78330E+02
    0.19739E-03    0.79866E+02
    0.20138E-03    0.81431E+02
    0.20544E-03    0.83027E+02
    0.20959E-03    0.84655E+02
    0.21383E-03    0.86314E+02
    0.21815E-03    0.88005E+02
    0.22255E-03    0.89729E+02
    0.22705E-03    0.91488E+02
    0.23164E-03    0.93280E+02
    0.23632E-03    0.95107E+02
    0.24109E-03    0.96970E+02
    0.24596E-03    0.98870E+02
    0.25093E-03    0.10081E+03
    0.25600E-03    0.10278E+03
    0.26117E-03    0.10479E+03
    0.26645E-03    0.10684E+03
    0.27183E-03    0.10894E+03
    0.27732E-03    0.11107E+03
    0.28292E-03    0.11324E+03
    0.28864E-03    0.11546E+03
    0.29447E-03    0.11772E+03
    0.30042E-03    0.12002E+03
    0.30649E-03    0.12237E+03
    0.31268E-03    0.12476E+03
    0.31899E-03    0.12720E+03
    0.32544E-03    0.12969E+03
    0.33201E-03    0.13223E+03
    0.33872E-03    0.13481E+03
    0.34556E-03    0.13745E+03
    0.35254E-03    0.14013E+03
    0.35966E-03    0.14287E+03
    0.36693E-03    0.14566E+03
    0.37434E-03    0.14851E+03
    0.38190E-03    0.15141E+03
    0.38962E-03    0.15436E+03
    0.39749E-03    0.15737E+03
    0.40552E-03    0.16045E+03
    0.41371E-03    0.16358E+03
    0.42207E-03    0.16677E+03
    0.43060E-03    0.17002E+03
    0.43929E-03    0.17333E+03
    0.44817E-03    0.17671E+03
    0.45722E-03    0.18015E+03
    0.46646E-03    0.18366E+03
    0.47588E-03    0.18724E+03
    0.48550E-03    0.19088E+03
    0.49530E-03    0.19460E+03
    0.50531E-03    0.19838E+03
    0.51552E-03    0.20224E+03
    0.52593E-03    0.20617E+03
    0.53656E-03    0.21018E+03
    0.54739E-03    0.21426E+03
    0.55845E-03    0.21842E+03
    0.56973E-03    0.22266E+03
    0.58124E-03    0.22698E+03
    0.59299E-03    0.23138E+03
    0.60496E-03    0.23586E+03
    0.61719E-03    0.24043E+03
    0.62965E-03    0.24509E+03
    0.64237E-03    0.24983E+03
    0.65535E-03    0.25466E+03
    0.66859E-03    0.25958E+03
    0.68210E-03    0.26460E+03
    0.69588E-03    0.26970E+03
    0.70993E-03    0.27491E+03
    0.72427E-03    0.28021E+03
    0.73891E-03    0.28560E+03
    0.75383E-03    0.29110E+03
    0.76906E-03    0.29670E+03
    0.78460E-03    0.30241E+03
    0.80045E-03    0.30821E+03
    0.81662E-03    0.31413E+03
    0.83311E-03    0.32015E+03
    0.84994E-03    0.32629E+03
    0.86711E-03    0.33253E+03
    0.88463E-03    0.33889E+03
