#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.339485E-05   0.187595E+08   0.187595E+08   0.250112E+08   0.250112E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.236763E-02
   0.346343E-05   0.187595E+08   0.187595E+08   0.250112E+08   0.250112E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.241546E-02
   0.353340E-05   0.187595E+08   0.187595E+08   0.250111E+08   0.250111E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.246426E-02
   0.360478E-05   0.187595E+08   0.187595E+08   0.250110E+08   0.250110E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.251404E-02
   0.367760E-05   0.187595E+08   0.187595E+08   0.250110E+08   0.250110E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.256482E-02
   0.375189E-05   0.187595E+08   0.187595E+08   0.250109E+08   0.250109E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.261664E-02
   0.382769E-05   0.187595E+08   0.187595E+08   0.250108E+08   0.250108E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.266949E-02
   0.390501E-05   0.187595E+08   0.187595E+08   0.250108E+08   0.250108E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.272342E-02
   0.398390E-05   0.187595E+08   0.187595E+08   0.250107E+08   0.250107E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.277844E-02
   0.406438E-05   0.187595E+08   0.187595E+08   0.250106E+08   0.250106E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.283457E-02
   0.414648E-05   0.187595E+08   0.187595E+08   0.250105E+08   0.250105E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.289183E-02
   0.423025E-05   0.187595E+08   0.187595E+08   0.250104E+08   0.250104E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.295025E-02
   0.431570E-05   0.187595E+08   0.187595E+08   0.250104E+08   0.250103E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.300984E-02
   0.440289E-05   0.187595E+08   0.187595E+08   0.250103E+08   0.250103E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.307065E-02
   0.449183E-05   0.187595E+08   0.187595E+08   0.250102E+08   0.250102E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.313268E-02
   0.458257E-05   0.187595E+08   0.187595E+08   0.250101E+08   0.250101E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.319596E-02
   0.467515E-05   0.187595E+08   0.187595E+08   0.250100E+08   0.250100E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.326052E-02
   0.476959E-05   0.187595E+08   0.187595E+08   0.250098E+08   0.250098E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.332639E-02
   0.486594E-05   0.187595E+08   0.187595E+08   0.250097E+08   0.250097E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488811E+00   0.107388E+08   0.107388E+08   0.339359E-02
   0.496424E-05   0.187595E+08   0.187595E+08   0.250096E+08   0.250096E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488810E+00   0.107388E+08   0.107388E+08   0.346214E-02
   0.506453E-05   0.187595E+08   0.187595E+08   0.250095E+08   0.250095E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488810E+00   0.107388E+08   0.107388E+08   0.353208E-02
   0.516684E-05   0.187595E+08   0.187595E+08   0.250094E+08   0.250094E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488810E+00   0.107388E+08   0.107388E+08   0.360343E-02
   0.527121E-05   0.187595E+08   0.187595E+08   0.250092E+08   0.250092E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488810E+00   0.107388E+08   0.107388E+08   0.367622E-02
   0.537770E-05   0.187595E+08   0.187595E+08   0.250091E+08   0.250091E+08   0.187597E+08   0.187595E+08   0.187595E+08   0.187646E+08  -0.488810E+00   0.107388E+08   0.107388E+08   0.375049E-02
