#           k/h    P           
    0.10000E-03    0.28250E+03
    0.10202E-03    0.28804E+03
    0.10408E-03    0.29369E+03
    0.10618E-03    0.29945E+03
    0.10833E-03    0.30533E+03
    0.11052E-03    0.31132E+03
    0.11275E-03    0.31743E+03
    0.11503E-03    0.32365E+03
    0.11735E-03    0.33000E+03
    0.11972E-03    0.33648E+03
    0.12214E-03    0.34308E+03
    0.12461E-03    0.34981E+03
    0.12712E-03    0.35667E+03
    0.12969E-03    0.36367E+03
    0.13231E-03    0.37080E+03
    0.13499E-03    0.37807E+03
    0.13771E-03    0.38549E+03
    0.14049E-03    0.39305E+03
    0.14333E-03    0.40076E+03
    0.14623E-03    0.40862E+03
    0.14918E-03    0.41663E+03
    0.15220E-03    0.42480E+03
    0.15527E-03    0.43313E+03
    0.15841E-03    0.44162E+03
    0.16161E-03    0.45028E+03
    0.16487E-03    0.45911E+03
    0.16820E-03    0.46811E+03
    0.17160E-03    0.47729E+03
    0.17507E-03    0.48665E+03
    0.17860E-03    0.49619E+03
    0.18221E-03    0.50591E+03
    0.18589E-03    0.51583E+03
    0.18965E-03    0.52594E+03
    0.19348E-03    0.53625E+03
    0.19739E-03    0.54676E+03
    0.20138E-03    0.55747E+03
    0.20544E-03    0.56839E+03
    0.20959E-03    0.57953E+03
    0.21383E-03    0.59088E+03
    0.21815E-03    0.60246E+03
    0.22255E-03    0.61426E+03
    0.22705E-03    0.62629E+03
    0.23164E-03    0.63856E+03
    0.23632E-03    0.65106E+03
    0.24109E-03    0.66381E+03
    0.24596E-03    0.67681E+03
    0.25093E-03    0.69006E+03
    0.25600E-03    0.70357E+03
    0.26117E-03    0.71734E+03
    0.26645E-03    0.73138E+03
    0.27183E-03    0.74569E+03
    0.27732E-03    0.76028E+03
    0.28292E-03    0.77515E+03
    0.28864E-03    0.79031E+03
    0.29447E-03    0.80577E+03
    0.30042E-03    0.82153E+03
    0.30649E-03    0.83759E+03
    0.31268E-03    0.85396E+03
    0.31899E-03    0.87065E+03
    0.32544E-03    0.88767E+03
    0.33201E-03    0.90501E+03
    0.33872E-03    0.92269E+03
    0.34556E-03    0.94071E+03
    0.35254E-03    0.95908E+03
    0.35966E-03    0.97781E+03
    0.36693E-03    0.99689E+03
    0.37434E-03    0.10163E+04
    0.38190E-03    0.10362E+04
    0.38962E-03    0.10564E+04
    0.39749E-03    0.10770E+04
    0.40552E-03    0.10980E+04
    0.41371E-03    0.11194E+04
    0.42207E-03    0.11412E+04
    0.43060E-03    0.11634E+04
    0.43929E-03    0.11861E+04
    0.44817E-03    0.12092E+04
    0.45722E-03    0.12327E+04
    0.46646E-03    0.12567E+04
    0.47588E-03    0.12811E+04
    0.48550E-03    0.13060E+04
    0.49530E-03    0.13314E+04
    0.50531E-03    0.13573E+04
    0.51552E-03    0.13837E+04
    0.52593E-03    0.14105E+04
    0.53656E-03    0.14379E+04
    0.54739E-03    0.14658E+04
    0.55845E-03    0.14942E+04
    0.56973E-03    0.15231E+04
    0.58124E-03    0.15526E+04
    0.59299E-03    0.15827E+04
    0.60496E-03    0.16133E+04
    0.61719E-03    0.16445E+04
    0.62965E-03    0.16763E+04
    0.64237E-03    0.17087E+04
    0.65535E-03    0.17417E+04
    0.66859E-03    0.17753E+04
    0.68210E-03    0.18095E+04
    0.69588E-03    0.18444E+04
    0.70993E-03    0.18799E+04
    0.72427E-03    0.19161E+04
    0.73891E-03    0.19529E+04
    0.75383E-03    0.19905E+04
    0.76906E-03    0.20287E+04
    0.78460E-03    0.20676E+04
    0.80045E-03    0.21073E+04
    0.81662E-03    0.21476E+04
    0.83311E-03    0.21887E+04
    0.84994E-03    0.22306E+04
    0.86711E-03    0.22732E+04
    0.88463E-03    0.23166E+04
    0.90250E-03    0.23608E+04
    0.92073E-03    0.24057E+04
    0.93933E-03    0.24515E+04
    0.95831E-03    0.24981E+04
    0.97767E-03    0.25455E+04
    0.99742E-03    0.25938E+04
    0.10176E-02    0.26430E+04
    0.10381E-02    0.26930E+04
    0.10591E-02    0.27439E+04
    0.10805E-02    0.27956E+04
    0.11023E-02    0.28483E+04
    0.11246E-02    0.29020E+04
    0.11473E-02    0.29565E+04
    0.11705E-02    0.30120E+04
    0.11941E-02    0.30684E+04
    0.12182E-02    0.31259E+04
    0.12429E-02    0.31843E+04
    0.12680E-02    0.32437E+04
    0.12936E-02    0.33040E+04
    0.13197E-02    0.33655E+04
    0.13464E-02    0.34279E+04
    0.13736E-02    0.34914E+04
    0.14013E-02    0.35559E+04
    0.14296E-02    0.36215E+04
    0.14585E-02    0.36882E+04
    0.14880E-02    0.37559E+04
    0.15180E-02    0.38248E+04
    0.15487E-02    0.38947E+04
    0.15800E-02    0.39658E+04
    0.16119E-02    0.40380E+04
    0.16445E-02    0.41113E+04
    0.16777E-02    0.41857E+04
    0.17116E-02    0.42614E+04
    0.17462E-02    0.43382E+04
    0.17814E-02    0.44161E+04
    0.18174E-02    0.44952E+04
    0.18541E-02    0.45755E+04
    0.18916E-02    0.46569E+04
    0.19298E-02    0.47396E+04
    0.19688E-02    0.48234E+04
    0.20086E-02    0.49085E+04
    0.20491E-02    0.49947E+04
    0.20905E-02    0.50822E+04
    0.21328E-02    0.51708E+04
    0.21758E-02    0.52607E+04
    0.22198E-02    0.53517E+04
    0.22646E-02    0.54440E+04
    0.23104E-02    0.55375E+04
    0.23571E-02    0.56321E+04
    0.24047E-02    0.57280E+04
    0.24533E-02    0.58251E+04
    0.25028E-02    0.59233E+04
    0.25534E-02    0.60227E+04
    0.26050E-02    0.61233E+04
    0.26576E-02    0.62251E+04
    0.27113E-02    0.63280E+04
    0.27660E-02    0.64320E+04
    0.28219E-02    0.65371E+04
    0.28789E-02    0.66434E+04
    0.29371E-02    0.67508E+04
    0.29964E-02    0.68592E+04
    0.30569E-02    0.69687E+04
    0.31187E-02    0.70793E+04
    0.31817E-02    0.71908E+04
    0.32460E-02    0.73034E+04
    0.33115E-02    0.74169E+04
    0.33784E-02    0.75314E+04
    0.34467E-02    0.76468E+04
    0.35163E-02    0.77631E+04
    0.35874E-02    0.78802E+04
    0.36598E-02    0.79982E+04
    0.37338E-02    0.81170E+04
    0.38092E-02    0.82365E+04
    0.38861E-02    0.83567E+04
    0.39646E-02    0.84776E+04
    0.40447E-02    0.85992E+04
    0.41264E-02    0.87214E+04
    0.42098E-02    0.88441E+04
    0.42948E-02    0.89673E+04
    0.43816E-02    0.90910E+04
    0.44701E-02    0.92151E+04
    0.45604E-02    0.93396E+04
    0.46525E-02    0.94643E+04
    0.47465E-02    0.95894E+04
    0.48424E-02    0.97146E+04
    0.49402E-02    0.98400E+04
    0.50400E-02    0.99655E+04
    0.51419E-02    0.10091E+05
    0.52457E-02    0.10216E+05
    0.53517E-02    0.10342E+05
    0.54598E-02    0.10467E+05
    0.55701E-02    0.10592E+05
    0.56826E-02    0.10717E+05
    0.57974E-02    0.10841E+05
    0.59145E-02    0.10965E+05
    0.60340E-02    0.11088E+05
    0.61559E-02    0.11211E+05
    0.62803E-02    0.11333E+05
    0.64072E-02    0.11454E+05
    0.65366E-02    0.11574E+05
    0.66686E-02    0.11694E+05
    0.68033E-02    0.11812E+05
    0.69408E-02    0.11929E+05
    0.70810E-02    0.12045E+05
    0.72240E-02    0.12160E+05
    0.73700E-02    0.12274E+05
    0.75189E-02    0.12385E+05
    0.76708E-02    0.12496E+05
    0.78257E-02    0.12604E+05
    0.79838E-02    0.12711E+05
    0.81451E-02    0.12815E+05
    0.83096E-02    0.12918E+05
    0.84775E-02    0.13019E+05
    0.86488E-02    0.13117E+05
    0.88235E-02    0.13213E+05
    0.90017E-02    0.13306E+05
    0.91836E-02    0.13396E+05
    0.93691E-02    0.13484E+05
    0.95583E-02    0.13569E+05
    0.97514E-02    0.13651E+05
    0.99484E-02    0.13730E+05
    0.10149E-01    0.13806E+05
    0.10354E-01    0.13878E+05
    0.10564E-01    0.13946E+05
    0.10777E-01    0.14011E+05
    0.10995E-01    0.14072E+05
    0.11217E-01    0.14129E+05
    0.11443E-01    0.14182E+05
    0.11675E-01    0.14231E+05
    0.11910E-01    0.14275E+05
    0.12151E-01    0.14315E+05
    0.12397E-01    0.14350E+05
    0.12647E-01    0.14380E+05
    0.12902E-01    0.14406E+05
    0.13163E-01    0.14426E+05
    0.13429E-01    0.14441E+05
    0.13700E-01    0.14451E+05
    0.13977E-01    0.14456E+05
    0.14259E-01    0.14454E+05
    0.14547E-01    0.14448E+05
    0.14841E-01    0.14435E+05
    0.15141E-01    0.14416E+05
    0.15447E-01    0.14391E+05
    0.15759E-01    0.14361E+05
    0.16077E-01    0.14323E+05
    0.16402E-01    0.14280E+05
    0.16734E-01    0.14230E+05
    0.17072E-01    0.14173E+05
    0.17416E-01    0.14110E+05
    0.17768E-01    0.14041E+05
    0.18127E-01    0.13964E+05
    0.18493E-01    0.13881E+05
    0.18867E-01    0.13792E+05
    0.19248E-01    0.13695E+05
    0.19637E-01    0.13592E+05
    0.20034E-01    0.13483E+05
    0.20438E-01    0.13367E+05
    0.20851E-01    0.13244E+05
    0.21272E-01    0.13115E+05
    0.21702E-01    0.12980E+05
    0.22141E-01    0.12838E+05
    0.22588E-01    0.12691E+05
    0.23044E-01    0.12538E+05
    0.23510E-01    0.12379E+05
    0.23985E-01    0.12214E+05
    0.24469E-01    0.12045E+05
    0.24964E-01    0.11871E+05
    0.25468E-01    0.11692E+05
    0.25982E-01    0.11509E+05
    0.26507E-01    0.11322E+05
    0.27043E-01    0.11131E+05
    0.27589E-01    0.10938E+05
    0.28146E-01    0.10742E+05
    0.28715E-01    0.10543E+05
    0.29295E-01    0.10343E+05
    0.29887E-01    0.10141E+05
    0.30490E-01    0.99381E+04
    0.31106E-01    0.97351E+04
    0.31735E-01    0.95321E+04
    0.32376E-01    0.93298E+04
    0.33030E-01    0.91286E+04
