#           k/h    P           
    0.10000E-03    0.50255E+03
    0.10202E-03    0.51242E+03
    0.10408E-03    0.52247E+03
    0.10618E-03    0.53272E+03
    0.10833E-03    0.54317E+03
    0.11052E-03    0.55383E+03
    0.11275E-03    0.56469E+03
    0.11503E-03    0.57577E+03
    0.11735E-03    0.58707E+03
    0.11972E-03    0.59858E+03
    0.12214E-03    0.61033E+03
    0.12461E-03    0.62230E+03
    0.12712E-03    0.63451E+03
    0.12969E-03    0.64695E+03
    0.13231E-03    0.65964E+03
    0.13499E-03    0.67258E+03
    0.13771E-03    0.68577E+03
    0.14049E-03    0.69922E+03
    0.14333E-03    0.71293E+03
    0.14623E-03    0.72691E+03
    0.14918E-03    0.74117E+03
    0.15220E-03    0.75570E+03
    0.15527E-03    0.77052E+03
    0.15841E-03    0.78563E+03
    0.16161E-03    0.80103E+03
    0.16487E-03    0.81674E+03
    0.16820E-03    0.83275E+03
    0.17160E-03    0.84908E+03
    0.17507E-03    0.86572E+03
    0.17860E-03    0.88269E+03
    0.18221E-03    0.89999E+03
    0.18589E-03    0.91763E+03
    0.18965E-03    0.93561E+03
    0.19348E-03    0.95395E+03
    0.19739E-03    0.97264E+03
    0.20138E-03    0.99170E+03
    0.20544E-03    0.10111E+04
    0.20959E-03    0.10309E+04
    0.21383E-03    0.10511E+04
    0.21815E-03    0.10717E+04
    0.22255E-03    0.10927E+04
    0.22705E-03    0.11141E+04
    0.23164E-03    0.11359E+04
    0.23632E-03    0.11582E+04
    0.24109E-03    0.11809E+04
    0.24596E-03    0.12040E+04
    0.25093E-03    0.12275E+04
    0.25600E-03    0.12516E+04
    0.26117E-03    0.12761E+04
    0.26645E-03    0.13010E+04
    0.27183E-03    0.13265E+04
    0.27732E-03    0.13524E+04
    0.28292E-03    0.13789E+04
    0.28864E-03    0.14059E+04
    0.29447E-03    0.14333E+04
    0.30042E-03    0.14614E+04
    0.30649E-03    0.14899E+04
    0.31268E-03    0.15191E+04
    0.31899E-03    0.15487E+04
    0.32544E-03    0.15790E+04
    0.33201E-03    0.16099E+04
    0.33872E-03    0.16413E+04
    0.34556E-03    0.16734E+04
    0.35254E-03    0.17060E+04
    0.35966E-03    0.17393E+04
    0.36693E-03    0.17733E+04
    0.37434E-03    0.18079E+04
    0.38190E-03    0.18431E+04
    0.38962E-03    0.18791E+04
    0.39749E-03    0.19157E+04
    0.40552E-03    0.19531E+04
    0.41371E-03    0.19911E+04
    0.42207E-03    0.20299E+04
    0.43060E-03    0.20694E+04
    0.43929E-03    0.21097E+04
    0.44817E-03    0.21508E+04
    0.45722E-03    0.21926E+04
    0.46646E-03    0.22353E+04
    0.47588E-03    0.22787E+04
    0.48550E-03    0.23230E+04
    0.49530E-03    0.23682E+04
    0.50531E-03    0.24142E+04
    0.51552E-03    0.24610E+04
    0.52593E-03    0.25088E+04
    0.53656E-03    0.25575E+04
    0.54739E-03    0.26071E+04
    0.55845E-03    0.26576E+04
    0.56973E-03    0.27091E+04
    0.58124E-03    0.27615E+04
    0.59299E-03    0.28150E+04
    0.60496E-03    0.28694E+04
    0.61719E-03    0.29249E+04
    0.62965E-03    0.29814E+04
    0.64237E-03    0.30390E+04
    0.65535E-03    0.30977E+04
    0.66859E-03    0.31574E+04
    0.68210E-03    0.32183E+04
    0.69588E-03    0.32803E+04
    0.70993E-03    0.33435E+04
    0.72427E-03    0.34078E+04
    0.73891E-03    0.34733E+04
    0.75383E-03    0.35400E+04
    0.76906E-03    0.36080E+04
    0.78460E-03    0.36772E+04
    0.80045E-03    0.37477E+04
    0.81662E-03    0.38194E+04
    0.83311E-03    0.38925E+04
    0.84994E-03    0.39670E+04
    0.86711E-03    0.40427E+04
    0.88463E-03    0.41199E+04
    0.90250E-03    0.41984E+04
    0.92073E-03    0.42784E+04
    0.93933E-03    0.43598E+04
    0.95831E-03    0.44426E+04
    0.97767E-03    0.45270E+04
    0.99742E-03    0.46128E+04
    0.10176E-02    0.47002E+04
    0.10381E-02    0.47891E+04
    0.10591E-02    0.48796E+04
    0.10805E-02    0.49717E+04
    0.11023E-02    0.50654E+04
    0.11246E-02    0.51607E+04
    0.11473E-02    0.52577E+04
    0.11705E-02    0.53564E+04
    0.11941E-02    0.54568E+04
    0.12182E-02    0.55589E+04
    0.12429E-02    0.56627E+04
    0.12680E-02    0.57683E+04
    0.12936E-02    0.58757E+04
    0.13197E-02    0.59849E+04
    0.13464E-02    0.60959E+04
    0.13736E-02    0.62088E+04
    0.14013E-02    0.63235E+04
    0.14296E-02    0.64402E+04
    0.14585E-02    0.65587E+04
    0.14880E-02    0.66792E+04
    0.15180E-02    0.68016E+04
    0.15487E-02    0.69260E+04
    0.15800E-02    0.70523E+04
    0.16119E-02    0.71807E+04
    0.16445E-02    0.73110E+04
    0.16777E-02    0.74434E+04
    0.17116E-02    0.75779E+04
    0.17462E-02    0.77144E+04
    0.17814E-02    0.78530E+04
    0.18174E-02    0.79937E+04
    0.18541E-02    0.81364E+04
    0.18916E-02    0.82813E+04
    0.19298E-02    0.84282E+04
    0.19688E-02    0.85773E+04
    0.20086E-02    0.87285E+04
    0.20491E-02    0.88819E+04
    0.20905E-02    0.90373E+04
    0.21328E-02    0.91950E+04
    0.21758E-02    0.93547E+04
    0.22198E-02    0.95166E+04
    0.22646E-02    0.96807E+04
    0.23104E-02    0.98469E+04
    0.23571E-02    0.10015E+05
    0.24047E-02    0.10186E+05
    0.24533E-02    0.10358E+05
    0.25028E-02    0.10533E+05
    0.25534E-02    0.10710E+05
    0.26050E-02    0.10888E+05
    0.26576E-02    0.11069E+05
    0.27113E-02    0.11252E+05
    0.27660E-02    0.11437E+05
    0.28219E-02    0.11624E+05
    0.28789E-02    0.11813E+05
    0.29371E-02    0.12004E+05
    0.29964E-02    0.12197E+05
    0.30569E-02    0.12391E+05
    0.31187E-02    0.12588E+05
    0.31817E-02    0.12786E+05
    0.32460E-02    0.12986E+05
    0.33115E-02    0.13188E+05
    0.33784E-02    0.13392E+05
    0.34467E-02    0.13597E+05
    0.35163E-02    0.13804E+05
    0.35874E-02    0.14012E+05
    0.36598E-02    0.14221E+05
    0.37338E-02    0.14433E+05
    0.38092E-02    0.14645E+05
    0.38861E-02    0.14859E+05
    0.39646E-02    0.15074E+05
    0.40447E-02    0.15290E+05
    0.41264E-02    0.15507E+05
    0.42098E-02    0.15725E+05
    0.42948E-02    0.15944E+05
    0.43816E-02    0.16164E+05
    0.44701E-02    0.16384E+05
    0.45604E-02    0.16606E+05
    0.46525E-02    0.16827E+05
    0.47465E-02    0.17050E+05
    0.48424E-02    0.17272E+05
    0.49402E-02    0.17495E+05
    0.50400E-02    0.17718E+05
    0.51419E-02    0.17941E+05
    0.52457E-02    0.18164E+05
    0.53517E-02    0.18387E+05
    0.54598E-02    0.18609E+05
    0.55701E-02    0.18831E+05
    0.56826E-02    0.19052E+05
    0.57974E-02    0.19273E+05
    0.59145E-02    0.19493E+05
    0.60340E-02    0.19712E+05
    0.61559E-02    0.19930E+05
    0.62803E-02    0.20147E+05
    0.64072E-02    0.20362E+05
    0.65366E-02    0.20576E+05
    0.66686E-02    0.20788E+05
    0.68033E-02    0.20998E+05
    0.69408E-02    0.21206E+05
    0.70810E-02    0.21412E+05
    0.72240E-02    0.21616E+05
    0.73700E-02    0.21817E+05
    0.75189E-02    0.22016E+05
    0.76708E-02    0.22211E+05
    0.78257E-02    0.22404E+05
    0.79838E-02    0.22593E+05
    0.81451E-02    0.22779E+05
    0.83096E-02    0.22961E+05
    0.84775E-02    0.23139E+05
    0.86488E-02    0.23313E+05
    0.88235E-02    0.23483E+05
    0.90017E-02    0.23648E+05
    0.91836E-02    0.23809E+05
    0.93691E-02    0.23965E+05
    0.95583E-02    0.24115E+05
    0.97514E-02    0.24261E+05
    0.99484E-02    0.24400E+05
    0.10149E-01    0.24534E+05
    0.10354E-01    0.24661E+05
    0.10564E-01    0.24783E+05
    0.10777E-01    0.24897E+05
    0.10995E-01    0.25005E+05
    0.11217E-01    0.25106E+05
    0.11443E-01    0.25199E+05
    0.11675E-01    0.25285E+05
    0.11910E-01    0.25363E+05
    0.12151E-01    0.25433E+05
    0.12397E-01    0.25495E+05
    0.12647E-01    0.25548E+05
    0.12902E-01    0.25593E+05
    0.13163E-01    0.25628E+05
    0.13429E-01    0.25655E+05
    0.13700E-01    0.25671E+05
    0.13977E-01    0.25678E+05
    0.14259E-01    0.25676E+05
    0.14547E-01    0.25663E+05
    0.14841E-01    0.25639E+05
    0.15141E-01    0.25605E+05
    0.15447E-01    0.25560E+05
    0.15759E-01    0.25504E+05
    0.16077E-01    0.25437E+05
    0.16402E-01    0.25359E+05
    0.16734E-01    0.25269E+05
    0.17072E-01    0.25168E+05
    0.17416E-01    0.25055E+05
    0.17768E-01    0.24931E+05
    0.18127E-01    0.24794E+05
    0.18493E-01    0.24646E+05
    0.18867E-01    0.24486E+05
    0.19248E-01    0.24314E+05
    0.19637E-01    0.24130E+05
    0.20034E-01    0.23934E+05
    0.20438E-01    0.23727E+05
    0.20851E-01    0.23508E+05
    0.21272E-01    0.23278E+05
    0.21702E-01    0.23037E+05
    0.22141E-01    0.22785E+05
    0.22588E-01    0.22522E+05
    0.23044E-01    0.22249E+05
    0.23510E-01    0.21966E+05
    0.23985E-01    0.21673E+05
    0.24469E-01    0.21371E+05
    0.24964E-01    0.21061E+05
    0.25468E-01    0.20742E+05
    0.25982E-01    0.20417E+05
    0.26507E-01    0.20084E+05
    0.27043E-01    0.19745E+05
    0.27589E-01    0.19400E+05
    0.28146E-01    0.19051E+05
    0.28715E-01    0.18698E+05
    0.29295E-01    0.18341E+05
    0.29887E-01    0.17982E+05
    0.30490E-01    0.17622E+05
    0.31106E-01    0.17261E+05
    0.31735E-01    0.16900E+05
    0.32376E-01    0.16540E+05
    0.33030E-01    0.16182E+05
