#           k/h    P           
    0.10000E-03    0.50754E+03
    0.10202E-03    0.51750E+03
    0.10408E-03    0.52765E+03
    0.10618E-03    0.53800E+03
    0.10833E-03    0.54856E+03
    0.11052E-03    0.55932E+03
    0.11275E-03    0.57029E+03
    0.11503E-03    0.58148E+03
    0.11735E-03    0.59289E+03
    0.11972E-03    0.60452E+03
    0.12214E-03    0.61638E+03
    0.12461E-03    0.62847E+03
    0.12712E-03    0.64080E+03
    0.12969E-03    0.65337E+03
    0.13231E-03    0.66618E+03
    0.13499E-03    0.67925E+03
    0.13771E-03    0.69257E+03
    0.14049E-03    0.70615E+03
    0.14333E-03    0.72000E+03
    0.14623E-03    0.73412E+03
    0.14918E-03    0.74852E+03
    0.15220E-03    0.76320E+03
    0.15527E-03    0.77816E+03
    0.15841E-03    0.79342E+03
    0.16161E-03    0.80898E+03
    0.16487E-03    0.82484E+03
    0.16820E-03    0.84101E+03
    0.17160E-03    0.85749E+03
    0.17507E-03    0.87430E+03
    0.17860E-03    0.89144E+03
    0.18221E-03    0.90891E+03
    0.18589E-03    0.92673E+03
    0.18965E-03    0.94489E+03
    0.19348E-03    0.96341E+03
    0.19739E-03    0.98229E+03
    0.20138E-03    0.10015E+04
    0.20544E-03    0.10212E+04
    0.20959E-03    0.10412E+04
    0.21383E-03    0.10616E+04
    0.21815E-03    0.10824E+04
    0.22255E-03    0.11036E+04
    0.22705E-03    0.11252E+04
    0.23164E-03    0.11472E+04
    0.23632E-03    0.11697E+04
    0.24109E-03    0.11926E+04
    0.24596E-03    0.12159E+04
    0.25093E-03    0.12397E+04
    0.25600E-03    0.12640E+04
    0.26117E-03    0.12887E+04
    0.26645E-03    0.13139E+04
    0.27183E-03    0.13396E+04
    0.27732E-03    0.13658E+04
    0.28292E-03    0.13926E+04
    0.28864E-03    0.14198E+04
    0.29447E-03    0.14476E+04
    0.30042E-03    0.14759E+04
    0.30649E-03    0.15047E+04
    0.31268E-03    0.15341E+04
    0.31899E-03    0.15641E+04
    0.32544E-03    0.15947E+04
    0.33201E-03    0.16258E+04
    0.33872E-03    0.16576E+04
    0.34556E-03    0.16899E+04
    0.35254E-03    0.17229E+04
    0.35966E-03    0.17566E+04
    0.36693E-03    0.17908E+04
    0.37434E-03    0.18258E+04
    0.38190E-03    0.18614E+04
    0.38962E-03    0.18977E+04
    0.39749E-03    0.19347E+04
    0.40552E-03    0.19724E+04
    0.41371E-03    0.20108E+04
    0.42207E-03    0.20500E+04
    0.43060E-03    0.20899E+04
    0.43929E-03    0.21306E+04
    0.44817E-03    0.21721E+04
    0.45722E-03    0.22144E+04
    0.46646E-03    0.22574E+04
    0.47588E-03    0.23013E+04
    0.48550E-03    0.23461E+04
    0.49530E-03    0.23917E+04
    0.50531E-03    0.24381E+04
    0.51552E-03    0.24854E+04
    0.52593E-03    0.25337E+04
    0.53656E-03    0.25828E+04
    0.54739E-03    0.26329E+04
    0.55845E-03    0.26839E+04
    0.56973E-03    0.27359E+04
    0.58124E-03    0.27889E+04
    0.59299E-03    0.28429E+04
    0.60496E-03    0.28979E+04
    0.61719E-03    0.29539E+04
    0.62965E-03    0.30110E+04
    0.64237E-03    0.30691E+04
    0.65535E-03    0.31284E+04
    0.66859E-03    0.31887E+04
    0.68210E-03    0.32502E+04
    0.69588E-03    0.33128E+04
    0.70993E-03    0.33766E+04
    0.72427E-03    0.34416E+04
    0.73891E-03    0.35077E+04
    0.75383E-03    0.35751E+04
    0.76906E-03    0.36437E+04
    0.78460E-03    0.37136E+04
    0.80045E-03    0.37848E+04
    0.81662E-03    0.38573E+04
    0.83311E-03    0.39311E+04
    0.84994E-03    0.40063E+04
    0.86711E-03    0.40828E+04
    0.88463E-03    0.41607E+04
    0.90250E-03    0.42400E+04
    0.92073E-03    0.43208E+04
    0.93933E-03    0.44030E+04
    0.95831E-03    0.44867E+04
    0.97767E-03    0.45718E+04
    0.99742E-03    0.46585E+04
    0.10176E-02    0.47468E+04
    0.10381E-02    0.48366E+04
    0.10591E-02    0.49280E+04
    0.10805E-02    0.50210E+04
    0.11023E-02    0.51156E+04
    0.11246E-02    0.52119E+04
    0.11473E-02    0.53098E+04
    0.11705E-02    0.54095E+04
    0.11941E-02    0.55108E+04
    0.12182E-02    0.56140E+04
    0.12429E-02    0.57188E+04
    0.12680E-02    0.58255E+04
    0.12936E-02    0.59339E+04
    0.13197E-02    0.60442E+04
