#           k/h    P           
    0.10000E-03    0.33015E+03
    0.10202E-03    0.33662E+03
    0.10408E-03    0.34323E+03
    0.10618E-03    0.34996E+03
    0.10833E-03    0.35683E+03
    0.11052E-03    0.36383E+03
    0.11275E-03    0.37097E+03
    0.11503E-03    0.37825E+03
    0.11735E-03    0.38567E+03
    0.11972E-03    0.39323E+03
    0.12214E-03    0.40095E+03
    0.12461E-03    0.40881E+03
    0.12712E-03    0.41683E+03
    0.12969E-03    0.42501E+03
    0.13231E-03    0.43334E+03
    0.13499E-03    0.44184E+03
    0.13771E-03    0.45051E+03
    0.14049E-03    0.45935E+03
    0.14333E-03    0.46835E+03
    0.14623E-03    0.47754E+03
    0.14918E-03    0.48690E+03
    0.15220E-03    0.49645E+03
    0.15527E-03    0.50619E+03
    0.15841E-03    0.51611E+03
    0.16161E-03    0.52623E+03
    0.16487E-03    0.53655E+03
    0.16820E-03    0.54707E+03
    0.17160E-03    0.55780E+03
    0.17507E-03    0.56873E+03
    0.17860E-03    0.57988E+03
    0.18221E-03    0.59125E+03
    0.18589E-03    0.60283E+03
    0.18965E-03    0.61465E+03
    0.19348E-03    0.62670E+03
    0.19739E-03    0.63898E+03
    0.20138E-03    0.65150E+03
    0.20544E-03    0.66426E+03
    0.20959E-03    0.67728E+03
    0.21383E-03    0.69055E+03
    0.21815E-03    0.70407E+03
    0.22255E-03    0.71786E+03
    0.22705E-03    0.73192E+03
    0.23164E-03    0.74626E+03
    0.23632E-03    0.76087E+03
    0.24109E-03    0.77577E+03
    0.24596E-03    0.79096E+03
    0.25093E-03    0.80644E+03
    0.25600E-03    0.82223E+03
    0.26117E-03    0.83832E+03
    0.26645E-03    0.85473E+03
    0.27183E-03    0.87145E+03
    0.27732E-03    0.88850E+03
    0.28292E-03    0.90588E+03
    0.28864E-03    0.92360E+03
    0.29447E-03    0.94166E+03
    0.30042E-03    0.96008E+03
    0.30649E-03    0.97885E+03
    0.31268E-03    0.99798E+03
    0.31899E-03    0.10175E+04
    0.32544E-03    0.10374E+04
    0.33201E-03    0.10576E+04
    0.33872E-03    0.10783E+04
    0.34556E-03    0.10994E+04
    0.35254E-03    0.11208E+04
    0.35966E-03    0.11427E+04
    0.36693E-03    0.11650E+04
    0.37434E-03    0.11877E+04
    0.38190E-03    0.12109E+04
    0.38962E-03    0.12345E+04
    0.39749E-03    0.12586E+04
    0.40552E-03    0.12831E+04
    0.41371E-03    0.13082E+04
    0.42207E-03    0.13336E+04
    0.43060E-03    0.13596E+04
    0.43929E-03    0.13861E+04
    0.44817E-03    0.14131E+04
    0.45722E-03    0.14406E+04
    0.46646E-03    0.14686E+04
    0.47588E-03    0.14972E+04
    0.48550E-03    0.15263E+04
    0.49530E-03    0.15559E+04
    0.50531E-03    0.15862E+04
    0.51552E-03    0.16170E+04
    0.52593E-03    0.16483E+04
    0.53656E-03    0.16803E+04
    0.54739E-03    0.17129E+04
    0.55845E-03    0.17461E+04
    0.56973E-03    0.17800E+04
    0.58124E-03    0.18144E+04
    0.59299E-03    0.18496E+04
    0.60496E-03    0.18853E+04
    0.61719E-03    0.19218E+04
    0.62965E-03    0.19589E+04
    0.64237E-03    0.19968E+04
    0.65535E-03    0.20353E+04
    0.66859E-03    0.20746E+04
    0.68210E-03    0.21146E+04
    0.69588E-03    0.21553E+04
    0.70993E-03    0.21968E+04
    0.72427E-03    0.22391E+04
    0.73891E-03    0.22822E+04
    0.75383E-03    0.23260E+04
    0.76906E-03    0.23707E+04
    0.78460E-03    0.24162E+04
    0.80045E-03    0.24625E+04
    0.81662E-03    0.25097E+04
    0.83311E-03    0.25577E+04
    0.84994E-03    0.26066E+04
    0.86711E-03    0.26564E+04
    0.88463E-03    0.27071E+04
    0.90250E-03    0.27587E+04
    0.92073E-03    0.28112E+04
    0.93933E-03    0.28647E+04
    0.95831E-03    0.29192E+04
    0.97767E-03    0.29746E+04
    0.99742E-03    0.30310E+04
    0.10176E-02    0.30885E+04
    0.10381E-02    0.31469E+04
    0.10591E-02    0.32064E+04
    0.10805E-02    0.32669E+04
    0.11023E-02    0.33284E+04
    0.11246E-02    0.33911E+04
    0.11473E-02    0.34548E+04
    0.11705E-02    0.35197E+04
    0.11941E-02    0.35856E+04
    0.12182E-02    0.36527E+04
    0.12429E-02    0.37210E+04
    0.12680E-02    0.37904E+04
    0.12936E-02    0.38609E+04
    0.13197E-02    0.39327E+04
    0.13464E-02    0.40057E+04
    0.13736E-02    0.40798E+04
    0.14013E-02    0.41552E+04
    0.14296E-02    0.42319E+04
    0.14585E-02    0.43098E+04
    0.14880E-02    0.43890E+04
    0.15180E-02    0.44694E+04
    0.15487E-02    0.45511E+04
    0.15800E-02    0.46342E+04
    0.16119E-02    0.47185E+04
    0.16445E-02    0.48042E+04
    0.16777E-02    0.48912E+04
    0.17116E-02    0.49796E+04
    0.17462E-02    0.50693E+04
    0.17814E-02    0.51603E+04
    0.18174E-02    0.52528E+04
    0.18541E-02    0.53466E+04
    0.18916E-02    0.54418E+04
    0.19298E-02    0.55384E+04
    0.19688E-02    0.56363E+04
    0.20086E-02    0.57357E+04
    0.20491E-02    0.58365E+04
    0.20905E-02    0.59387E+04
    0.21328E-02    0.60423E+04
    0.21758E-02    0.61472E+04
    0.22198E-02    0.62536E+04
    0.22646E-02    0.63615E+04
    0.23104E-02    0.64707E+04
    0.23571E-02    0.65813E+04
    0.24047E-02    0.66933E+04
    0.24533E-02    0.68067E+04
    0.25028E-02    0.69215E+04
    0.25534E-02    0.70377E+04
    0.26050E-02    0.71552E+04
    0.26576E-02    0.72741E+04
    0.27113E-02    0.73943E+04
    0.27660E-02    0.75159E+04
    0.28219E-02    0.76387E+04
    0.28789E-02    0.77629E+04
    0.29371E-02    0.78884E+04
    0.29964E-02    0.80151E+04
    0.30569E-02    0.81430E+04
    0.31187E-02    0.82722E+04
    0.31817E-02    0.84026E+04
    0.32460E-02    0.85341E+04
    0.33115E-02    0.86667E+04
    0.33784E-02    0.88005E+04
    0.34467E-02    0.89353E+04
    0.35163E-02    0.90712E+04
    0.35874E-02    0.92080E+04
    0.36598E-02    0.93459E+04
    0.37338E-02    0.94846E+04
    0.38092E-02    0.96243E+04
    0.38861E-02    0.97647E+04
    0.39646E-02    0.99060E+04
    0.40447E-02    0.10048E+05
    0.41264E-02    0.10191E+05
    0.42098E-02    0.10334E+05
    0.42948E-02    0.10478E+05
    0.43816E-02    0.10623E+05
    0.44701E-02    0.10768E+05
    0.45604E-02    0.10913E+05
    0.46525E-02    0.11059E+05
    0.47465E-02    0.11205E+05
    0.48424E-02    0.11351E+05
    0.49402E-02    0.11498E+05
    0.50400E-02    0.11644E+05
    0.51419E-02    0.11791E+05
    0.52457E-02    0.11938E+05
    0.53517E-02    0.12084E+05
    0.54598E-02    0.12230E+05
    0.55701E-02    0.12376E+05
    0.56826E-02    0.12522E+05
    0.57974E-02    0.12667E+05
    0.59145E-02    0.12812E+05
    0.60340E-02    0.12956E+05
    0.61559E-02    0.13099E+05
    0.62803E-02    0.13242E+05
    0.64072E-02    0.13383E+05
    0.65366E-02    0.13524E+05
    0.66686E-02    0.13663E+05
    0.68033E-02    0.13802E+05
    0.69408E-02    0.13938E+05
    0.70810E-02    0.14074E+05
    0.72240E-02    0.14208E+05
    0.73700E-02    0.14340E+05
    0.75189E-02    0.14471E+05
    0.76708E-02    0.14600E+05
    0.78257E-02    0.14726E+05
    0.79838E-02    0.14851E+05
    0.81451E-02    0.14973E+05
    0.83096E-02    0.15093E+05
    0.84775E-02    0.15210E+05
    0.86488E-02    0.15325E+05
    0.88235E-02    0.15437E+05
    0.90017E-02    0.15546E+05
    0.91836E-02    0.15652E+05
    0.93691E-02    0.15754E+05
    0.95583E-02    0.15853E+05
    0.97514E-02    0.15949E+05
    0.99484E-02    0.16041E+05
    0.10149E-01    0.16129E+05
    0.10354E-01    0.16213E+05
    0.10564E-01    0.16293E+05
    0.10777E-01    0.16369E+05
    0.10995E-01    0.16440E+05
    0.11217E-01    0.16506E+05
    0.11443E-01    0.16568E+05
    0.11675E-01    0.16625E+05
    0.11910E-01    0.16677E+05
    0.12151E-01    0.16723E+05
    0.12397E-01    0.16764E+05
    0.12647E-01    0.16799E+05
    0.12902E-01    0.16829E+05
    0.13163E-01    0.16853E+05
    0.13429E-01    0.16870E+05
    0.13700E-01    0.16882E+05
    0.13977E-01    0.16887E+05
    0.14259E-01    0.16885E+05
    0.14547E-01    0.16877E+05
    0.14841E-01    0.16862E+05
    0.15141E-01    0.16840E+05
    0.15447E-01    0.16811E+05
    0.15759E-01    0.16774E+05
    0.16077E-01    0.16731E+05
    0.16402E-01    0.16680E+05
    0.16734E-01    0.16621E+05
    0.17072E-01    0.16555E+05
    0.17416E-01    0.16481E+05
    0.17768E-01    0.16400E+05
    0.18127E-01    0.16310E+05
    0.18493E-01    0.16213E+05
    0.18867E-01    0.16108E+05
    0.19248E-01    0.15996E+05
    0.19637E-01    0.15875E+05
    0.20034E-01    0.15747E+05
    0.20438E-01    0.15611E+05
    0.20851E-01    0.15468E+05
    0.21272E-01    0.15317E+05
    0.21702E-01    0.15159E+05
    0.22141E-01    0.14993E+05
    0.22588E-01    0.14821E+05
    0.23044E-01    0.14642E+05
    0.23510E-01    0.14456E+05
    0.23985E-01    0.14264E+05
    0.24469E-01    0.14066E+05
    0.24964E-01    0.13862E+05
    0.25468E-01    0.13653E+05
    0.25982E-01    0.13439E+05
    0.26507E-01    0.13221E+05
    0.27043E-01    0.12998E+05
    0.27589E-01    0.12772E+05
    0.28146E-01    0.12542E+05
    0.28715E-01    0.12310E+05
    0.29295E-01    0.12076E+05
    0.29887E-01    0.11840E+05
    0.30490E-01    0.11603E+05
    0.31106E-01    0.11366E+05
    0.31735E-01    0.11129E+05
    0.32376E-01    0.10892E+05
    0.33030E-01    0.10657E+05
    0.33697E-01    0.10424E+05
    0.34378E-01    0.10194E+05
    0.35072E-01    0.99662E+04
    0.35781E-01    0.97424E+04
    0.36504E-01    0.95228E+04
    0.37241E-01    0.93078E+04
    0.37993E-01    0.90982E+04
    0.38761E-01    0.88943E+04
    0.39544E-01    0.86965E+04
    0.40343E-01    0.85054E+04
    0.41158E-01    0.83210E+04
    0.41989E-01    0.81437E+04
    0.42838E-01    0.79738E+04
    0.43703E-01    0.78113E+04
    0.44586E-01    0.76564E+04
    0.45486E-01    0.75090E+04
    0.46405E-01    0.73690E+04
    0.47343E-01    0.72363E+04
    0.48299E-01    0.71106E+04
    0.49275E-01    0.69918E+04
    0.50270E-01    0.68793E+04
    0.51286E-01    0.67726E+04
    0.52322E-01    0.66711E+04
    0.53379E-01    0.65740E+04
    0.54457E-01    0.64806E+04
    0.55557E-01    0.63901E+04
    0.56680E-01    0.63017E+04
    0.57825E-01    0.62142E+04
    0.58993E-01    0.61266E+04
    0.60184E-01    0.60379E+04
    0.61400E-01    0.59471E+04
    0.62641E-01    0.58532E+04
    0.63906E-01    0.57552E+04
    0.65197E-01    0.56523E+04
    0.66514E-01    0.55436E+04
    0.67858E-01    0.54287E+04
    0.69229E-01    0.53071E+04
    0.70627E-01    0.51787E+04
    0.72054E-01    0.50435E+04
    0.73510E-01    0.49017E+04
    0.74994E-01    0.47541E+04
    0.76509E-01    0.46013E+04
    0.78055E-01    0.44445E+04
    0.79632E-01    0.42850E+04
    0.81241E-01    0.41242E+04
    0.82882E-01    0.39639E+04
    0.84556E-01    0.38057E+04
    0.86264E-01    0.36512E+04
    0.88007E-01    0.35022E+04
    0.89785E-01    0.33602E+04
    0.91598E-01    0.32265E+04
    0.93449E-01    0.31024E+04
    0.95337E-01    0.29885E+04
    0.97263E-01    0.28855E+04
    0.99227E-01    0.27937E+04
    0.10123E+00    0.27126E+04
    0.10328E+00    0.26419E+04
    0.10536E+00    0.25805E+04
    0.10749E+00    0.25272E+04
    0.10966E+00    0.24803E+04
    0.11188E+00    0.24381E+04
    0.11414E+00    0.23983E+04
    0.11644E+00    0.23587E+04
    0.11880E+00    0.23174E+04
    0.12120E+00    0.22722E+04
    0.12365E+00    0.22216E+04
    0.12614E+00    0.21645E+04
    0.12869E+00    0.21002E+04
    0.13129E+00    0.20290E+04
    0.13394E+00    0.19517E+04
    0.13665E+00    0.18698E+04
    0.13941E+00    0.17853E+04
    0.14223E+00    0.17006E+04
    0.14510E+00    0.16181E+04
    0.14803E+00    0.15400E+04
    0.15102E+00    0.14683E+04
    0.15407E+00    0.14045E+04
    0.15718E+00    0.13493E+04
    0.16036E+00    0.13028E+04
    0.16360E+00    0.12643E+04
    0.16690E+00    0.12325E+04
    0.17028E+00    0.12055E+04
    0.17371E+00    0.11810E+04
    0.17722E+00    0.11568E+04
    0.18080E+00    0.11306E+04
    0.18446E+00    0.11007E+04
    0.18818E+00    0.10661E+04
    0.19198E+00    0.10267E+04
    0.19586E+00    0.98341E+03
    0.19982E+00    0.93782E+03
    0.20386E+00    0.89200E+03
    0.20797E+00    0.84808E+03
    0.21218E+00    0.80792E+03
    0.21646E+00    0.77275E+03
    0.22083E+00    0.74301E+03
    0.22530E+00    0.71832E+03
    0.22985E+00    0.69753E+03
    0.23449E+00    0.67899E+03
    0.23923E+00    0.66088E+03
    0.24406E+00    0.64159E+03
    0.24899E+00    0.62008E+03
    0.25402E+00    0.59612E+03
    0.25915E+00    0.57031E+03
    0.26439E+00    0.54388E+03
    0.26973E+00    0.51826E+03
    0.27518E+00    0.49475E+03
    0.28074E+00    0.47409E+03
    0.28641E+00    0.45633E+03
    0.29219E+00    0.44086E+03
    0.29810E+00    0.42664E+03
    0.30412E+00    0.41256E+03
    0.31026E+00    0.39777E+03
    0.31653E+00    0.38200E+03
    0.32292E+00    0.36557E+03
    0.32945E+00    0.34920E+03
    0.33610E+00    0.33371E+03
    0.34289E+00    0.31963E+03
    0.34982E+00    0.30706E+03
    0.35689E+00    0.29566E+03
    0.36409E+00    0.28483E+03
    0.37145E+00    0.27401E+03
    0.37895E+00    0.26295E+03
    0.38661E+00    0.25176E+03
    0.39442E+00    0.24081E+03
    0.40239E+00    0.23048E+03
    0.41052E+00    0.22095E+03
    0.41881E+00    0.21213E+03
    0.42727E+00    0.20376E+03
    0.43590E+00    0.19555E+03
    0.44471E+00    0.18741E+03
    0.45369E+00    0.17939E+03
    0.46286E+00    0.17170E+03
    0.47221E+00    0.16445E+03
    0.48174E+00    0.15763E+03
    0.49148E+00    0.15112E+03
    0.50141E+00    0.14482E+03
    0.51153E+00    0.13866E+03
    0.52187E+00    0.13271E+03
    0.53241E+00    0.12702E+03
    0.54317E+00    0.12162E+03
    0.55414E+00    0.11647E+03
    0.56533E+00    0.11151E+03
    0.57675E+00    0.10671E+03
    0.58840E+00    0.10210E+03
    0.60029E+00    0.97686E+02
    0.61242E+00    0.93474E+02
    0.62479E+00    0.89438E+02
    0.63741E+00    0.85557E+02
    0.65029E+00    0.81828E+02
    0.66342E+00    0.78257E+02
    0.67683E+00    0.74841E+02
    0.69050E+00    0.71569E+02
    0.70445E+00    0.68430E+02
    0.71868E+00    0.65420E+02
    0.73320E+00    0.62539E+02
    0.74801E+00    0.59780E+02
    0.76312E+00    0.57137E+02
    0.77854E+00    0.54605E+02
    0.79426E+00    0.52181E+02
    0.81031E+00    0.49860E+02
    0.82668E+00    0.47638E+02
    0.84338E+00    0.45511E+02
    0.86041E+00    0.43475E+02
    0.87780E+00    0.41527E+02
    0.89553E+00    0.39662E+02
    0.91362E+00    0.37879E+02
    0.93208E+00    0.36172E+02
    0.95091E+00    0.34540E+02
    0.97011E+00    0.32978E+02
    0.98971E+00    0.31485E+02
    0.10097E+01    0.30056E+02
    0.10301E+01    0.28690E+02
    0.10509E+01    0.27384E+02
    0.10721E+01    0.26135E+02
    0.10938E+01    0.24942E+02
    0.11159E+01    0.23801E+02
    0.11384E+01    0.22710E+02
    0.11614E+01    0.21668E+02
    0.11849E+01    0.20672E+02
    0.12088E+01    0.19721E+02
    0.12333E+01    0.18811E+02
    0.12582E+01    0.17943E+02
    0.12836E+01    0.17113E+02
    0.13095E+01    0.16321E+02
    0.13360E+01    0.15563E+02
    0.13630E+01    0.14841E+02
    0.13905E+01    0.14151E+02
    0.14186E+01    0.13491E+02
    0.14472E+01    0.12862E+02
    0.14765E+01    0.12261E+02
    0.15063E+01    0.11688E+02
    0.15367E+01    0.11140E+02
    0.15678E+01    0.10618E+02
    0.15994E+01    0.10119E+02
    0.16318E+01    0.96433E+01
    0.16647E+01    0.91891E+01
    0.16984E+01    0.87559E+01
    0.17327E+01    0.83425E+01
    0.17677E+01    0.79481E+01
    0.18034E+01    0.75720E+01
    0.18398E+01    0.72130E+01
    0.18770E+01    0.68709E+01
    0.19149E+01    0.65444E+01
    0.19536E+01    0.62331E+01
    0.19930E+01    0.59361E+01
    0.20333E+01    0.56535E+01
    0.20744E+01    0.53835E+01
    0.21163E+01    0.51260E+01
    0.21590E+01    0.48809E+01
    0.22026E+01    0.46472E+01
    0.22471E+01    0.44241E+01
    0.22925E+01    0.42118E+01
    0.23388E+01    0.40095E+01
    0.23861E+01    0.38164E+01
    0.24343E+01    0.36326E+01
    0.24835E+01    0.34576E+01
    0.25336E+01    0.32905E+01
    0.25848E+01    0.31316E+01
    0.26370E+01    0.29802E+01
    0.26903E+01    0.28357E+01
    0.27447E+01    0.26984E+01
    0.28001E+01    0.25674E+01
    0.28567E+01    0.24426E+01
    0.29144E+01    0.23240E+01
    0.29733E+01    0.22108E+01
    0.30333E+01    0.21031E+01
    0.30946E+01    0.20005E+01
    0.31571E+01    0.19029E+01
    0.32209E+01    0.18099E+01
    0.32860E+01    0.17214E+01
    0.33523E+01    0.16372E+01
    0.34201E+01    0.15569E+01
    0.34892E+01    0.14806E+01
    0.35596E+01    0.14079E+01
    0.36316E+01    0.13387E+01
    0.37049E+01    0.12729E+01
    0.37798E+01    0.12102E+01
    0.38561E+01    0.11506E+01
    0.39340E+01    0.10939E+01
    0.40135E+01    0.10399E+01
    0.40946E+01    0.98853E+00
    0.41773E+01    0.93967E+00
    0.42617E+01    0.89316E+00
    0.43478E+01    0.84894E+00
    0.44356E+01    0.80687E+00
    0.45252E+01    0.76685E+00
    0.46166E+01    0.72877E+00
    0.47099E+01    0.69257E+00
    0.48050E+01    0.65814E+00
    0.49021E+01    0.62538E+00
    0.50011E+01    0.59424E+00
    0.51021E+01    0.56462E+00
    0.52052E+01    0.53647E+00
    0.53104E+01    0.50968E+00
    0.54176E+01    0.48422E+00
    0.55271E+01    0.46002E+00
    0.56387E+01    0.43700E+00
    0.57526E+01    0.41512E+00
    0.58689E+01    0.39432E+00
    0.59874E+01    0.37454E+00
    0.61084E+01    0.35576E+00
    0.62318E+01    0.33789E+00
    0.63577E+01    0.32092E+00
    0.64861E+01    0.30477E+00
    0.66171E+01    0.28944E+00
    0.67508E+01    0.27486E+00
    0.68872E+01    0.26101E+00
    0.70263E+01    0.24785E+00
    0.71682E+01    0.23534E+00
    0.73130E+01    0.22346E+00
    0.74608E+01    0.21217E+00
    0.76115E+01    0.20144E+00
    0.77653E+01    0.19125E+00
    0.79221E+01    0.18157E+00
    0.80822E+01    0.17237E+00
    0.82454E+01    0.16363E+00
    0.84120E+01    0.15533E+00
    0.85819E+01    0.14744E+00
    0.87553E+01    0.13995E+00
